work	11587	0.0006816821470346091
data	11540	0.0006789170602208845
okay	11508	0.0006770344479221785
us	11475	0.0006750930039891378
says	11073	0.0006514426869866425
during	10959	0.0006447358806725021
take	10949	0.0006441475643291564
ca	10849	0.0006382644008956998
down	10834	0.0006373819263806814
number	10754	0.0006326753956339161
part	10545	0.000620379584057992
york	10443	0.0006143787573558663
mean	10332	0.0006078484459447295
under	10213	0.0006008474814589163
home	10155	0.0005974352466675115
however	10103	0.0005943760016821141
every	9988	0.000587610363733639
percent	9988	0.000587610363733639
probably	9925	0.0005839039707705615
say	9826	0.0005780796389714395
always	9649	0.0005676664396942214
own	9559	0.0005623715926041105
want	9533	0.0005608419701114118
few	9500	0.0005589005261783711
against	9446	0.0005557236179243047
life	9405	0.0005533115209165874
actually	9366	0.0005510170871775394
off	9160	0.000538897770504619
clinton	9159	0.0005388389388702844
information	9117	0.0005363680102282326
though	9018	0.0005305436784291106
big	8975	0.0005280139181527243
money	8973	0.0005278962548840552
high	8897	0.0005234250506746282
least	8875	0.0005221307547192678
world	8866	0.0005216012700102567
genes	8846	0.0005204246373235654
family	8843	0.0005202481424205617
study	8642	0.0005084229839193141
yes	8612	0.0005066580348892771
sure	8611	0.0005065992032549425
government	8609	0.0005064815399862734
without	8580	0.000504775422590571
story	8449	0.000497068478492743
course	8386	0.0004933620855296653
real	8359	0.000491773631402632
week	8358	0.0004917147997682975
great	8348	0.0004911264834249518
old	8276	0.00048689060575286315
case	8227	0.00048400785567046943
pretty	8178	0.0004811251055880757
next	8163	0.00048024263107305723
again	8138	0.0004787718402146931
point	8128	0.0004781835238713475
best	8127	0.0004781246922370129
state	8100	0.0004765362381099796
expression	8081	0.00047541843705762286
system	8043	0.0004731828349529094
went	8018	0.00047171204409454523
place	7985	0.0004697706001615046
small	7968	0.000468770462377817
children	7967	0.0004687116307434824
times	7962	0.0004684174725718096
whether	7935	0.00046682901844477634
better	7926	0.00046629953373576526
ever	7926	0.00046629953373576526
cell	7847	0.00046165183462333457
use	7828	0.00046053403357097783
maybe	7828	0.00046053403357097783
must	7822	0.0004601810437649704
once	7816	0.0004598280539589631
anything	7755	0.00045623932426455455
several	7748	0.0004558275028242126
although	7746	0.00045570983955554346
days	7712	0.00045370956398816824
results	7697	0.00045282708947314975
made	7693	0.0004525917629358115
today	7691	0.0004524740996671424
gene	7660	0.00045065031900277084
doing	7648	0.0004499443393907561
am	7640	0.0004494736863160795
company	7590	0.0004465321045993513
having	7587	0.00044635560969634756
analysis	7558	0.00044464949230064516
fact	7554	0.0004444141657633069
thought	7514	0.00044206090038992433
figure	7488	0.0004405312778972256
until	7431	0.0004371778747401554
group	7325	0.00043094172150069145
patients	7303	0.00042964742554533103
guess	7267	0.00042752948670928665
among	7232	0.00042547037950757684
important	7211	0.000424234915186551
end	7197	0.0004234112723058671
school	7121	0.00041894006809644013
need	7104	0.0004179399303127525
long	7095	0.0004174104456037414
far	7095	0.0004174104456037414
find	7045	0.0004144688638870131
united	6997	0.000411644945438954
women	6987	0.0004110566290956084
away	6960	0.0004094681749685751
getting	6913	0.0004067030881548505
done	6890	0.0004053499605651555
let	6868	0.00040405566460979505
including	6789	0.0003994079654973644
man	6764	0.00039793717463900026
bad	6747	0.0003969370368553127
example	6745	0.0003968193735866435
seems	6745	0.0003968193735866435
yet	6718	0.0003952309194596103
seen	6710	0.0003947602663849337
second	6678	0.00039287765408622764
stuff	6649	0.00039117153669052525
name	6629	0.00038999490400383393
problem	6608	0.0003887594396828081
within	6542	0.00038487655181672673
country	6520	0.0003835822558613663
human	6464	0.00038028768433863067
came	6455	0.0003797581996296196
program	6445	0.00037916988328627393
ago	6437	0.00037869923021159737
often	6389	0.00037587531176353823
control	6285	0.00036975682179274345
makes	6249	0.00036763888295669907
trying	6207	0.00036516795431464733
given	6204	0.00036499145941164366
almost	6201	0.00036481496450863993
rather	6182	0.0003636971634562832
american	6164	0.000362638194038261
whole	6153	0.00036199104606058084
come	6144	0.0003614615613515697
business	6143	0.0003614027297172352
washington	6136	0.0003609909082768932
states	6082	0.00035781400002282666
book	6078	0.0003575786734854884
large	6048	0.00035581372445545143
found	6033	0.000354931249940433
protein	6022	0.00035428410196275276
enough	6015	0.0003538722805224108
true	6002	0.00035310746927606144
public	5861	0.0003448122088348877
someone	5858	0.000344635713931884
site	5849	0.00034410622922287294
house	5843	0.00034375323941686554
known	5813	0.00034198829038682856
possible	5792	0.0003407528260658027
already	5753	0.00033845839232675467
water	5714	0.0003361639585877066
able	5660	0.00033298705033364006
look	5635	0.00033151625947527597
similar	5629	0.00033116326966926856
show	5616	0.00033039845842291923
give	5605	0.000329751310445239
night	5604	0.0003296924788109044
took	5594	0.00032910416246755876
else	5583	0.0003284570144898785
studies	5546	0.0003262802440194996
major	5542	0.00032604491748216137
making	5539	0.0003258684225791577
city	5531	0.00032539776950448113
bush	5525	0.0003250447796984738
shown	5506	0.000323926978646117
everything	5488	0.0003228680092280948
less	5466	0.0003215737132727344
area	5457	0.0003210442285637233
bit	5444	0.00032027941731737394
saying	5431	0.0003195146060710246
based	5418	0.00031874979482467527
kids	5398	0.00031757316213798395
sequence	5375	0.00031622003454828896
th	5330	0.0003135726110032335
help	5326	0.00031333728446589524
news	5318	0.00031286663139121874
care	5272	0.0003101603762118287
angel	5272	0.0003101603762118287
buffy	5251	0.00030892491189080286
idea	5235	0.0003079836057414498
sort	5229	0.0003076306159354424
president	5214	0.0003067481414204239
early	5199	0.00030586566690540547
person	5177	0.000304571370950045
tell	5156	0.0003033359066290191
john	5120	0.0003012179677929748
along	5113	0.0003008061463526328
question	5113	0.0003008061463526328
according	5106	0.00030039432491229086
levels	5104	0.0003002766616436217
line	5088	0.0002993353554942687
together	5069	0.00029821755444191196
job	5039	0.000296452605411875
level	5032	0.000296040783971533
nothing	5024	0.0002955701308968565
later	5008	0.00029462882474750343
others	5005	0.00029445232984449976
paper	4989	0.0002935110236951467
market	4984	0.00029321686552347386
hard	4982	0.00029309920225480476
type	4980	0.0002929815389861356
recent	4979	0.00029292270735180103
car	4951	0.0002912754215904332
effect	4941	0.00029068710524708755
report	4938	0.0002905106103440839
words	4934	0.0002902752838067456
significant	4875	0.00028680421738100625
hours	4870	0.0002865100592093334
quite	4855	0.00028562758469431493
keep	4849	0.0002852745948883076
death	4842	0.0002848627734479656
nice	4783	0.0002813917070222262
feel	4775	0.0002809210539475497
months	4761	0.0002800974110668658
political	4745	0.00027915610491751274
sense	4735	0.0002785677885741671
side	4694	0.00027615569156644993
power	4677	0.0002751555537827623
looking	4670	0.00027474373234242036
law	4664	0.00027439074253641295
especially	4655	0.00027386125782740187
fig	4626	0.00027215514043169947
age	4624	0.0002720374771630303
history	4623	0.0002719786455286958
available	4612	0.00027133149755101556
health	4612	0.00027133149755101556
likely	4606	0.00027097850774500815
federal	4599	0.0002705666863046662
word	4593	0.0002702136964986588
companies	4593	0.0002702136964986588
season	4543	0.00026727211478193053
sometimes	4507	0.0002651541759458862
movie	4494	0.00026438936469953687
america	4477	0.0002633892269158492
order	4465	0.00026268324730383447
either	4460	0.00026238908913216164
working	4442	0.0002613301197141394
men	4426	0.0002603888135647864
instead	4393	0.00025844736963174576
local	4391	0.0002583297063630766
al	4391	0.0002583297063630766
single	4354	0.0002561529358926977
evidence	4352	0.00025603527262402855
treatment	4347	0.0002557411144523557
put	4341	0.0002553881246463483
across	4338	0.00025521162974334464
interesting	4334	0.0002549763032060064
told	4334	0.0002549763032060064
members	4329	0.00025468214503433355
cases	4328	0.000254623313399999
changes	4323	0.00025432915522832615
com	4314	0.00025379967051931507
additional	4298	0.000252858364369962
wanted	4296	0.0002527407011012929
activity	4286	0.00025215238475794724
reason	4280	0.00025179939495193984
rate	4279	0.00025174056331760526
role	4256	0.00025038743572791027
past	4248	0.00024991678265323376
room	4248	0.00024991678265323376
thus	4241	0.0002495049612128918
saw	4224	0.0002485048234292042
proteins	4192	0.0002466222111304981
usually	4192	0.0002466222111304981
everyone	4174	0.0002455632417124759
problems	4162	0.00024485726210046114
dna	4133	0.00024315114470475874
young	4132	0.00024309231307042417
model	4129	0.00024291581816742047
process	4129	0.00024291581816742047
groups	4124	0.00024262165999574764
issue	4120	0.00024238633345840938
called	4115	0.00024209217528673655
couple	4113	0.00024197451201806743
test	4098	0.00024109203750304894
anyone	4089	0.00024056255279403786
current	4078	0.00023991540481635765
comes	4073	0.00023962124664468482
goes	4064	0.00023909176193567374
response	4042	0.0002377974659803133
legal	4032	0.00023720914963696764
office	4028	0.00023697382309962938
higher	4027	0.0002369149914652948
head	4015	0.00023620901185328002
per	3996	0.00023509121080092328
perhaps	3994	0.00023497354753225416
english	3993	0.00023491471589791958
recently	3989	0.00023467938936058133
town	3984	0.0002343852311889085
specific	3982	0.00023426756792023937
talking	3973	0.00023373808321122826
taken	3971	0.00023362041994255914
texas	3970	0.0002335615883082246
table	3952	0.0002325026188902024
minutes	3951	0.00023244378725586785
whose	3936	0.00023156131274084936
national	3918	0.00023050234332282717
hand	3913	0.00023020818515115437
taking	3886	0.0002286197310241211
low	3869	0.00022761959324043348
guy	3854	0.000226737118725415
set	3854	0.000226737118725415
present	3842	0.0002260311391134002
service	3840	0.00022591347584473108
risk	3838	0.00022579581257606195
cost	3832	0.00022544282277005455
parents	3829	0.00022526632786705087
whatever	3828	0.0002252074962327163
former	3816	0.0002245015166207015
team	3813	0.0002243250217176978
gets	3813	0.0002243250217176978
interest	3811	0.00022420735844902868
general	3806	0.00022391320027735585
free	3802	0.0002236778737400176
sequences	3787	0.0002227953992249991
means	3784	0.0002226189043219954
gonna	3783	0.00022256007268766086
himself	3779	0.00022232474615032258
value	3765	0.00022150110326963867
officials	3764	0.00022144227163530412
development	3763	0.00022138344000096954
love	3755	0.000220912786926293
total	3749	0.00022055979712028563
month	3737	0.00021985381750827085
reports	3727	0.0002192655011649252
addition	3722	0.00021897134299325236
weeks	3722	0.00021897134299325236
spike	3717	0.00021867718482157953
coming	3708	0.00021814770011256845
growth	3700	0.00021767704703789192
following	3687	0.00021691223579154258
child	3662	0.00021544144493317843
full	3660	0.0002153237816645093
pay	3660	0.0002153237816645093
change	3655	0.00021502962349283648
programs	3654	0.00021497079185850193
certain	3652	0.00021485312858983278
stock	3600	0.00021179388360443538
black	3599	0.00021173505197010084
try	3583	0.00021079374582074777
mother	3576	0.00021038192438040582
wrong	3573	0.0002102054294774021
questions	3572	0.00021014659784306756
itself	3568	0.00020991127130572928
music	3563	0.00020961711313405648
associated	3562	0.0002095582814997219
started	3535	0.00020796982737268863
research	3531	0.00020773450083535038
region	3530	0.0002076756692010158
knew	3518	0.00020696968958900102
fun	3508	0.00020638137324565536
woman	3502	0.00020602838343964798
above	3494	0.00020555773036497145
difference	3492	0.00020544006709630232
tax	3489	0.00020526357219329862
mm	3471	0.00020420460277527645
war	3471	0.00020420460277527645
anyway	3464	0.0002037927813349345
drug	3462	0.00020367511806626537
white	3458	0.0002034397915289271
post	3457	0.00020338095989459254
plan	3455	0.00020326329662592342
final	3454	0.00020320446499158884
gave	3453	0.00020314563335725426
class	3447	0.00020279264355124689
food	3446	0.0002027338119169123
game	3445	0.00020267498028257776
cd	3443	0.00020255731701390863
effects	3441	0.00020243965374523948
support	3435	0.0002020866639392321
remember	3429	0.0002017336741332247
services	3427	0.00020161601086455557
friend	3411	0.00020067470471520253
friends	3411	0.00020067470471520253
de	3410	0.00020061587308086795
financial	3399	0.00019996872510318775
congress	3376	0.00019861559751349275
exactly	3372	0.00019838027097615447
july	3362	0.00019779195463280881
play	3356	0.00019743896482680144
nyt	3350	0.00019708597502079403
blood	3348	0.0001969683117521249
morning	3343	0.00019667415358045207
behind	3337	0.0001963211637744447
disease	3333	0.00019608583723710642
involved	3326	0.00019567401579676446
provide	3325	0.0001956151841624299
common	3324	0.00019555635252809533
century	3319	0.0001952621943564225
except	3313	0.00019490920455041513
short	3307	0.00019455621474440772
ones	3284	0.00019320308715471273
function	3277	0.00019279126571437077
form	3270	0.00019237944427402882
special	3267	0.0001922029493710251
buy	3264	0.0001920264544680214
therefore	3262	0.00019190879119935228
finally	3252	0.00019132047485600663
tv	3249	0.00019114397995300295
security	3246	0.00019096748504999925
language	3245	0.00019090865341566467
clear	3241	0.00019067332687832642
street	3241	0.00019067332687832642
compared	3239	0.0001905556636096573
themselves	3238	0.00019049683197532271
summer	3232	0.00019014384216931534
university	3232	0.00019014384216931534
issues	3228	0.00018990851563197706
period	3223	0.00018961435746030423
showed	3223	0.00018961435746030423
ii	3222	0.00018955552582596968
matter	3220	0.00018943786255730055
interview	3217	0.00018926136765429685
wo	3216	0.00018920253601996227
terms	3215	0.00018914370438562772
list	3206	0.0001886142196766166
air	3186	0.00018743758698992532
normal	3184	0.0001873199237212562
computer	3183	0.00018726109208692162
cancer	3178	0.0001869669339152488
shows	3176	0.00018684927064657966
body	3167	0.00018631978593756858
became	3158	0.0001857903012285575
values	3157	0.00018573146959422292
read	3153	0.00018549614305688467
population	3142	0.00018484899507920444
culture	3140	0.0001847313318105353
particular	3122	0.00018367236239251315
film	3114	0.00018320170931783661
students	3091	0.0001818485817281416
top	3087	0.00018161325519080334
due	3078	0.00018108377048179226
individual	3073	0.00018078961231011943
watch	3073	0.00018078961231011943
personal	3072	0.00018073078067578485
thinking	3071	0.0001806719490414503
community	3068	0.0001804954541384466
amount	3064	0.00018026012760110835
private	3059	0.00017996596942943552
page	3059	0.00017996596942943552
article	3055	0.00017973064289209724
size	3051	0.000179495316354759
asked	3043	0.00017902466328008245
result	3041	0.00017890700001141333
piece	3040	0.00017884816837707878
wife	3040	0.00017884816837707878
deal	3032	0.00017837751530240225
et	3030	0.00017825985203373312
position	3030	0.00017825985203373312
main	3029	0.00017820102039939854
gone	3024	0.00017790686222772571
lower	3015	0.00017737737751871463
campaign	3005	0.00017678906117536897
began	3000	0.00017649490300369614
previously	2997	0.00017631840810069247
increased	2990	0.0001759065866603505
senate	2986	0.00017567126012301223
americans	2986	0.00017567126012301223
quality	2978	0.00017520060704833573
live	2976	0.00017508294377966658
performance	2969	0.00017467112233932462
living	2969	0.00017467112233932462
late	2961	0.00017420046926464811
section	2960	0.00017414163763031354
strong	2955	0.0001738474794586407
soon	2954	0.00017378864782430616
economic	2946	0.00017331799474962963
heart	2946	0.00017331799474962963
rna	2943	0.00017314149984662592
half	2942	0.00017308266821229137
nearly	2942	0.00017308266821229137
sex	2940	0.00017296500494362222
action	2939	0.00017290617330928767
books	2936	0.00017272967840628397
left	2934	0.00017261201513761484
sites	2932	0.00017249435186894572
policy	2929	0.000172317856965942
takes	2923	0.00017196486715993463
father	2916	0.00017155304571959265
david	2913	0.00017137655081658898
points	2900	0.00017061173957023961
outside	2899	0.00017055290793590506
industry	2899	0.00017055290793590506
near	2898	0.0001704940763015705
believe	2882	0.00016955277015221745
cannot	2872	0.0001689644538088718
various	2871	0.00016890562217453722
despite	2866	0.00016861146400286439
monday	2861	0.00016831730583119156
stories	2861	0.00016831730583119156
toward	2853	0.00016784665275651505
center	2852	0.00016778782112218047
third	2851	0.00016772898948784593
ml	2848	0.00016755249458484222
expected	2843	0.0001672583364131694
ways	2840	0.0001670818415101657
college	2839	0.00016702300987583114
wrote	2835	0.00016678768333849286
husband	2832	0.00016661118843548918
gao	2831	0.0001665523568011546
party	2821	0.00016596404045780895
lines	2821	0.00016596404045780895
myself	2815	0.00016561105065180157
tuesday	2807	0.00016514039757712504
rule	2795	0.00016443441796511025
difficult	2794	0.00016437558633077568
media	2791	0.000164199091427772
bill	2787	0.00016396376489043372
understand	2787	0.00016396376489043372
differences	2783	0.00016372843835309547
reported	2768	0.00016284596383807698
areas	2759	0.0001623164791290659
approach	2757	0.00016219881586039677
everybody	2754	0.00016202232095739307
increase	2751	0.00016184582605438937
related	2748	0.0001616693311513857
department	2746	0.00016155166788271654
mind	2744	0.0001614340046140474
costs	2739	0.00016113984644237458
decision	2734	0.00016084568827070175
open	2731	0.00016066919336769808
space	2725	0.00016031620356169067
los	2724	0.00016025737192735612
hope	2716	0.0001597867188526796
systems	2715	0.000159727887218345
hour	2712	0.00015955139231534134
certainly	2711	0.00015949256068100676
easy	2709	0.00015937489741233763
attention	2708	0.00015931606577800306
military	2704	0.0001590807392406648
rest	2702	0.00015896307597199568
conditions	2702	0.00015896307597199568
sunday	2699	0.00015878658106899198
presence	2698	0.0001587277494346574
alone	2698	0.0001587277494346574
happy	2694	0.00015849242289731915
administration	2691	0.00015831592799431544
become	2690	0.0001582570963599809
potential	2687	0.0001580806014569772
miles	2676	0.00015743345347929698
san	2675	0.0001573746218449624
particularly	2668	0.00015696280040462045
species	2664	0.0001567274738672822
start	2661	0.0001565509789642785
guys	2660	0.00015649214732994392
social	2658	0.0001563744840612748
required	2658	0.0001563744840612748
average	2654	0.00015613915752393654
inside	2651	0.00015596266262093284
management	2649	0.0001558449993522637
internet	2644	0.00015555084118059088
series	2644	0.00015555084118059088
experience	2639	0.00015525668300891805
simply	2629	0.0001546683666655724
binding	2627	0.00015455070339690327
god	2625	0.00015443304012823414
west	2621	0.0001541977135908959
wants	2619	0.00015408005032222673
rates	2617	0.0001539623870535576
greater	2614	0.0001537858921505539
dollars	2608	0.00015343290234454653
seemed	2601	0.00015302108090420457
identified	2595	0.00015266809109819716
needs	2585	0.00015207977475485153
california	2577	0.000151609121680175
generally	2572	0.00015131496350850217
please	2568	0.00015107963697116392
product	2565	0.00015090314206816022
technology	2564	0.00015084431043382564
standard	2556	0.00015037365735914913
looks	2556	0.00015037365735914913
medical	2555	0.00015031482572481456
somebody	2555	0.00015031482572481456
products	2555	0.00015031482572481456
director	2551	0.0001500794991874763
slate	2548	0.0001499030042844726
funny	2547	0.00014984417265013803
fine	2541	0.00014949118284413065
factors	2541	0.00014949118284413065
character	2538	0.00014931468794112694
french	2535	0.00014913819303812324
range	2532	0.00014896169813511956
term	2529	0.00014878520323211586
friday	2526	0.00014860870832911216
structure	2524	0.00014849104506044303
moment	2523	0.00014843221342610846
mice	2521	0.00014831455015743933
view	2520	0.00014825571852310478
looked	2519	0.0001481968868887702
george	2510	0.00014766740217975912
events	2509	0.00014760857054542454
heard	2508	0.00014754973891109
agency	2507	0.00014749090727675542
art	2506	0.00014743207564242087
considered	2506	0.00014743207564242087
numbers	2503	0.00014725558073941717
independent	2501	0.00014713791747074804
journal	2499	0.00014702025420207889
method	2497	0.00014690259093340976
ability	2493	0.0001466672643960715
design	2492	0.00014660843276173693
running	2491	0.00014654960112740238
original	2490	0.0001464907694930678
upon	2487	0.0001463142745900641
families	2485	0.00014619661132139498
written	2479	0.0001458436215153876
previous	2477	0.00014572595824671847
significantly	2475	0.00014560829497804932
methods	2468	0.00014519647353770736
watching	2467	0.0001451376419033728
wednesday	2461	0.0001447846520973654
angeles	2460	0.00014472582046303086
ask	2458	0.00014460815719436173
price	2449	0.00014407867248535062
performed	2448	0.00014401984085101607
chance	2445	0.00014384334594801237
economy	2440	0.00014354918777633954
nation	2438	0.0001434315245076704
complex	2428	0.00014284320816432475
seem	2426	0.00014272554489565563
production	2423	0.00014254904999265193
phone	2419	0.00014231372345531367
popular	2414	0.00014201956528364084
son	2414	0.00014201956528364084
corporate	2404	0.00014143124894029518
domain	2398	0.0001410782591342878
entire	2395	0.0001409017642312841
face	2395	0.0001409017642312841
samples	2395	0.0001409017642312841
thursday	2390	0.00014060760605961127
building	2389	0.0001405487744252767
capital	2388	0.00014048994279094215
benefits	2387	0.00014043111115660757
include	2386	0.00014037227952227302
call	2385	0.00014031344788793844
playing	2384	0.00014025461625360387
relationship	2378	0.0001399016264475965
containing	2377	0.0001398427948132619
budget	2376	0.00013978396317892736
completely	2370	0.00013943097337291996
court	2369	0.0001393721417385854
web	2369	0.0001393721417385854
south	2368	0.00013931331010425083
poor	2360	0.0001388426570295743
situation	2358	0.00013872499376090517
education	2355	0.0001385484988579015
episode	2353	0.00013843083558923234
drugs	2344	0.00013790135088022126
factor	2342	0.00013778368761155213
china	2342	0.00013778368761155213
michael	2341	0.00013772485597721756
hot	2336	0.00013743069780554473
positive	2328	0.00013696004473086822
determine	2327	0.00013690121309653365
front	2326	0.0001368423814621991
field	2323	0.0001366658865591954
record	2323	0.0001366658865591954
unless	2322	0.00013660705492486082
bring	2312	0.00013601873858151516
patient	2307	0.00013572458040984236
primary	2304	0.00013554808550683865
church	2302	0.00013543042223816953
supposed	2302	0.00013543042223816953
mostly	2301	0.00013537159060383495
workers	2293	0.00013490093752915842
sounds	2288	0.0001346067793574856
beyond	2284	0.00013437145282014734
complete	2279	0.0001340772946484745
felt	2279	0.0001340772946484745
indeed	2278	0.00013401846301413996
sorry	2271	0.000133606641573798
version	2265	0.0001332536517677906
mr	2260	0.00013295949359611777
schools	2260	0.00013295949359611777
stop	2255	0.00013266533542444494
older	2254	0.0001326065037901104
television	2252	0.00013248884052144123
sample	2251	0.00013243000888710669
june	2251	0.00013243000888710669
huge	2250	0.0001323711772527721
il	2248	0.00013225351398410298
thanks	2248	0.00013225351398410298
experiments	2247	0.00013219468234976843
foreign	2246	0.00013213585071543386
loss	2241	0.00013184169254376103
wp	2240	0.00013178286090942645
worked	2240	0.00013178286090942645
highly	2237	0.00013160636600642277
rights	2236	0.0001315475343720882
clearly	2234	0.00013142987110341907
hear	2233	0.0001313710394690845
british	2226	0.00013095921802874254
organization	2225	0.000130900386394408
countries	2224	0.0001308415547600734
gore	2221	0.0001306650598570697
described	2221	0.0001306650598570697
staff	2218	0.00013048856495406603
apparently	2218	0.00013048856495406603
source	2213	0.0001301944067823932
tissue	2204	0.00012966492207338212
basis	2200	0.00012942959553604384
distribution	2200	0.00012942959553604384
rules	2200	0.00012942959553604384
knows	2198	0.00012931193226737472
talk	2197	0.00012925310063304014
huh	2194	0.00012907660573003646
march	2189	0.00012878244755836364
brain	2188	0.00012872361592402906
necessary	2185	0.00012854712102102536
board	2183	0.00012842945775235623
determined	2182	0.00012837062611802168
below	2181	0.0001283117944836871
volume	2181	0.0001283117944836871
directly	2181	0.0001283117944836871
leave	2178	0.0001281352995806834
north	2174	0.00012789997304334515
lives	2170	0.0001276646465060069
review	2168	0.00012754698323733777
works	2168	0.00012754698323733777
www	2166	0.00012742931996866862
hair	2163	0.00012725282506566494
none	2159	0.00012701749852832666
choice	2157	0.00012689983525965753
collection	2152	0.0001266056770879847
trial	2150	0.00012648801381931558
further	2148	0.00012637035055064645
reaction	2148	0.00012637035055064645
lack	2142	0.00012601736074463905
agencies	2141	0.0001259585291103045
multiple	2138	0.0001257820342073008
xx	2133	0.00012548787603562796
st	2129	0.0001252525494982897
stage	2127	0.00012513488622962058
names	2126	0.000125076054595286
suggests	2126	0.000125076054595286
writing	2121	0.00012478189642361318
places	2120	0.00012472306478927863
effective	2119	0.00012466423315494405
serious	2117	0.00012454656988627493
girl	2114	0.00012437007498327122
future	2113	0.00012431124334893665
door	2109	0.0001240759168115984
activities	2104	0.00012378175863992556
tried	2102	0.00012366409537125644
turned	2097	0.0001233699371995836
leading	2096	0.00012331110556524906
nuclear	2095	0.00012325227393091448
race	2095	0.00012325227393091448
built	2095	0.00012325227393091448
run	2090	0.00012295811575924165
police	2087	0.00012278162085623795
training	2087	0.00012278162085623795
access	2085	0.00012266395758756882
concentration	2085	0.00012266395758756882
appears	2085	0.00012266395758756882
answer	2083	0.0001225462943188997
models	2083	0.0001225462943188997
boy	2082	0.00012248746268456512
weight	2082	0.00012248746268456512
happened	2072	0.00012189914634121948
act	2070	0.00012178148307255035
efforts	2070	0.00012178148307255035
road	2066	0.00012154615653521208
papers	2064	0.00012142849326654296
